Time,Source_mode,Source_711-083,Source_711-084,Name_mode,Name_710-131,Name_710-132,Name_710-135,Name_710-170,Name_711-083,Name_711-084,Type_mode,Type_PDO,Type_TRAIN_DRIVER,Type_WARNING,Complete_code_mode,Complete_code_2-19-1,Complete_code_2-19-2,Complete_code_5-1-1,Complete_code_5-1-2,Complete_code_5-10-1,Complete_code_5-10-2,Complete_code_5-11-1,Complete_code_5-11-10,Complete_code_5-11-11,Complete_code_5-11-2,Complete_code_5-11-3,Complete_code_5-11-4,Complete_code_5-11-5,Complete_code_5-11-6,Complete_code_5-11-7,Complete_code_5-11-8,Complete_code_5-11-9,Complete_code_5-12-1,Complete_code_5-13-1,Complete_code_5-13-2,Complete_code_5-13-3,Complete_code_5-13-4,Complete_code_5-14-1,Complete_code_5-15-1,Complete_code_5-16-1,Complete_code_5-16-2,Complete_code_5-17,Complete_code_5-3-1,Complete_code_5-3-10,Complete_code_5-3-11,Complete_code_5-3-12,Complete_code_5-3-13,Complete_code_5-3-14,Complete_code_5-3-15,Complete_code_5-3-16,Complete_code_5-3-17,Complete_code_5-3-18,Complete_code_5-3-19,Complete_code_5-3-2,Complete_code_5-3-20,Complete_code_5-3-21,Complete_code_5-3-22,Complete_code_5-3-23,Complete_code_5-3-24,Complete_code_5-3-25,Complete_code_5-3-26,Complete_code_5-3-27,Complete_code_5-3-28,Complete_code_5-3-29,Complete_code_5-3-3,Complete_code_5-3-30,Complete_code_5-3-31,Complete_code_5-3-32,Complete_code_5-3-4,Complete_code_5-3-5,Complete_code_5-3-6,Complete_code_5-3-7,Complete_code_5-3-8,Complete_code_5-3-9,Complete_code_5-3-99,Complete_code_5-31-1,Complete_code_5-31-10,Complete_code_5-31-11,Complete_code_5-31-12,Complete_code_5-31-13,Complete_code_5-31-14,Complete_code_5-31-15,Complete_code_5-31-16,Complete_code_5-31-2,Complete_code_5-31-3,Complete_code_5-31-4,Complete_code_5-31-5,Complete_code_5-31-6,Complete_code_5-31-7,Complete_code_5-31-8,Complete_code_5-31-9,Complete_code_5-32-1,Complete_code_5-32-10,Complete_code_5-32-11,Complete_code_5-32-12,Complete_code_5-32-13,Complete_code_5-32-14,Complete_code_5-32-15,Complete_code_5-32-16,Complete_code_5-32-2,Complete_code_5-32-3,Complete_code_5-32-4,Complete_code_5-32-5,Complete_code_5-32-6,Complete_code_5-32-7,Complete_code_5-32-8,Complete_code_5-32-9,Complete_code_5-33-1,Complete_code_5-33-10,Complete_code_5-33-11,Complete_code_5-33-12,Complete_code_5-33-13,Complete_code_5-33-14,Complete_code_5-33-15,Complete_code_5-33-16,Complete_code_5-33-2,Complete_code_5-33-3,Complete_code_5-33-4,Complete_code_5-33-5,Complete_code_5-33-6,Complete_code_5-33-7,Complete_code_5-33-8,Complete_code_5-33-9,Complete_code_5-34-1,Complete_code_5-34-10,Complete_code_5-34-11,Complete_code_5-34-12,Complete_code_5-34-13,Complete_code_5-34-14,Complete_code_5-34-15,Complete_code_5-34-16,Complete_code_5-34-2,Complete_code_5-34-3,Complete_code_5-34-4,Complete_code_5-34-5,Complete_code_5-34-6,Complete_code_5-34-7,Complete_code_5-34-8,Complete_code_5-34-9,Complete_code_5-34-99,Complete_code_5-35-1,Complete_code_5-35-10,Complete_code_5-35-11,Complete_code_5-35-12,Complete_code_5-35-13,Complete_code_5-35-14,Complete_code_5-35-15,Complete_code_5-35-16,Complete_code_5-35-2,Complete_code_5-35-3,Complete_code_5-35-4,Complete_code_5-35-5,Complete_code_5-35-6,Complete_code_5-35-7,Complete_code_5-35-8,Complete_code_5-35-9,Complete_code_5-35-99,Complete_code_5-36-1,Complete_code_5-36-10,Complete_code_5-36-11,Complete_code_5-36-12,Complete_code_5-36-13,Complete_code_5-36-14,Complete_code_5-36-15,Complete_code_5-36-16,Complete_code_5-36-2,Complete_code_5-36-4,Complete_code_5-36-5,Complete_code_5-36-6,Complete_code_5-36-7,Complete_code_5-36-8,Complete_code_5-36-9,Complete_code_5-36-99,Complete_code_5-5-1,Complete_code_5-5-2,Complete_code_5-5-3,Complete_code_5-5-4,Complete_code_5-5-5,Complete_code_5-5-99,Complete_code_5-7-1,Complete_code_5-7-2,Complete_code_5-7-3,Complete_code_5-7-99,Complete_code_5-9-1,Complete_code_5-9-2,Complete_code_5-9-3,Complete_code_5-9-4,Complete_code_5-9-5,Complete_code_5-9-6,Complete_code_5-9-99,Complete_code_5-90-1,Complete_code_5-90-2,Complete_code_5-90-5,Complete_code_5-90-6,Complete_code_5-90-7,Complete_code_5-98-1,Complete_code_5-98-10,Complete_code_5-98-11,Complete_code_5-98-12,Complete_code_5-98-13,Complete_code_5-98-14,Complete_code_5-98-15,Complete_code_5-98-16,Complete_code_5-98-17,Complete_code_5-98-18,Complete_code_5-98-19,Complete_code_5-98-2,Complete_code_5-98-20,Complete_code_5-98-24,Complete_code_5-98-25,Complete_code_5-98-26,Complete_code_5-98-27,Complete_code_5-98-28,Complete_code_5-98-29,Complete_code_5-98-3,Complete_code_5-98-30,Complete_code_5-98-31,Complete_code_5-98-32,Complete_code_5-98-33,Complete_code_5-98-7,Complete_code_5-98-8,Complete_code_5-98-9,Complete_code_5-99-10,Complete_code_5-99-11,Complete_code_5-99-12,Complete_code_5-99-13,Complete_code_5-99-14,Complete_code_5-99-5,Complete_code_5-99-6,Complete_code_5-99-7,Complete_code_5-99-8,Complete_code_5-99-9,Complete_code_5-36-3,Complete_code_5-90-4,Complete_code_5-90-3,Master_mode,Master_711-083,Master_711-084,Master_Master Assente,Speed_mean,Criticality_mode,Criticality_ratio,Criticality_0,Criticality_1,Colour_mode,Colour_azzurro,Colour_giallo,Season,Services,Total_KM,R4_progr_count,RD_progr_count,RP_progr_count,RT_progr_count,VI_progr_count,VIS_progr_count,Sched_maint_progr,Corr_maint_progr
2021-08-24,711-084,39,106,711-084,12,44,8,16,19,46,PDO,142,0,3,5-1-1,2,1,15,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,2,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,12,0,0,0,0,0,0,0,0,1,14,1,1,1,0,1,6,0,0,0,0,0,0,0,0,9,1,2,1,0,1,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,Master Assente,11,82,52,33.91724137931035,0,0.15172413793103448,123,22,azzurro,96,49,Summer,10,623.0,1,0,1,3,4,1,10,14
2021-08-25,711-083,62,11,711-083,2,7,4,2,56,2,PDO,72,1,0,5-9-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,34,0,0,2,0,5,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,24,47,2,25.0,0,0.0273972602739726,71,2,azzurro,65,8,Summer,10,615.5,1,0,1,3,4,1,10,14
2021-08-26,711-084,46,60,710-132,16,37,12,6,18,17,PDO,106,0,0,5-3-1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Master Assente,35,53,18,47.990566037735846,0,0.10377358490566038,95,11,azzurro,54,52,Summer,6,298.1,1,0,1,3,4,1,10,14
2021-08-27,711-084,15,30,710-132,0,16,4,5,11,9,PDO,45,0,0,5-9-1,1,1,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Master Assente,2,22,21,6.0,0,0.15555555555555556,38,7,azzurro,27,18,Summer,8,361.0,1,0,1,3,4,1,10,14
2021-08-28,711-084,49,128,711-084,6,32,7,42,36,54,PDO,177,0,0,5-1-1,1,0,37,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,21,4,0,2,0,7,8,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Master Assente,13,147,17,12.711864406779661,0,0.23728813559322035,135,42,azzurro,119,58,Summer,5,205.1,1,0,1,3,4,1,10,14
2021-08-29,711-084,25,84,711-084,0,26,10,19,15,39,PDO,106,1,2,5-1-1,1,4,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,Master Assente,1,74,34,18.08256880733945,0,0.25688073394495414,81,28,azzurro,66,43,Summer,8,386.90000000000003,1,0,1,3,4,1,10,14
2021-08-30,711-084,96,97,711-083,18,38,23,10,55,49,PDO,192,0,1,5-9-1,2,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,17,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,22,2,2,2,0,4,9,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,11,0,3,0,0,0,1,1,0,1,8,0,17,1,0,0,9,0,0,0,8,0,0,0,1,1,1,4,0,Master Assente,55,120,18,46.93782383419689,0,0.10880829015544041,172,21,azzurro,135,58,Summer,14,562.8000000000001,1,0,1,3,4,1,10,14
2021-08-31,711-084,39,96,711-084,12,37,10,8,17,51,PDO,129,2,4,5-9-1,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,1,1,14,1,2,1,0,0,0,0,0,0,0,0,0,0,1,5,2,2,1,1,0,0,8,0,0,1,0,0,1,1,0,0,7,1,7,0,0,0,7,0,0,0,7,0,0,0,0,0,0,5,0,Master Assente,28,84,23,62.644444444444446,0,0.14074074074074075,116,19,azzurro,96,39,Summer,15,566.8000000000001,1,0,1,3,4,1,10,14
2021-09-01,711-084,22,77,710-132,5,44,8,6,9,27,PDO,97,1,1,5-98-17,1,2,7,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,1,2,2,1,1,0,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,1,1,1,2,2,1,Master Assente,16,56,27,40.717171717171716,0,0.13131313131313133,86,13,azzurro,60,39,Autumn,18,382.4,1,0,1,3,4,1,10,14
2021-09-02,711-084,32,94,711-084,7,25,6,13,19,56,PDO,125,1,0,5-5-1,2,2,9,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,3,4,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,2,3,0,Master Assente,18,75,33,21.238095238095237,0,0.15079365079365079,107,19,azzurro,80,46,Autumn,16,362.2,1,0,1,3,4,1,10,14
2021-09-03,711-084,7,78,711-084,0,13,4,16,3,49,PDO,85,0,0,5-1-1,1,2,8,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,Master Assente,2,45,38,25.611764705882354,0,0.2,68,17,azzurro,49,36,Autumn,15,336.4,1,0,1,3,4,1,10,14
2021-09-05,711-084,7,90,710-132,2,37,1,17,4,36,PDO,93,2,2,5-1-1,3,1,10,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,3,4,1,1,3,1,1,2,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,0,Master Assente,3,72,22,9.515463917525773,0,0.20618556701030927,77,20,azzurro,62,35,Autumn,10,461.0,1,0,1,3,4,1,10,14
2021-09-07,711-084,15,460,711-084,3,213,4,14,8,233,PDO,473,1,1,5-5-1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,4,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1,0,0,85,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Master Assente,3,436,36,53.61684210526316,0,0.05263157894736842,450,25,azzurro,254,221,Autumn,6,400.20000000000005,1,0,1,3,4,1,10,14
2021-09-08,711-084,32,103,710-132,0,47,9,11,23,45,PDO,131,1,3,5-9-99,1,1,10,3,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,3,2,5,1,4,0,0,1,1,1,3,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,4,1,0,0,0,4,14,0,0,0,0,0,0,0,0,8,1,2,2,2,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,Master Assente,3,102,30,6.955555555555556,0,0.14814814814814814,115,20,azzurro,77,58,Autumn,7,450.40000000000003,1,0,1,3,4,1,10,14
2021-09-09,711-084,74,86,711-083,8,53,8,5,58,28,PDO,159,0,1,5-9-1,3,2,4,1,1,0,1,1,0,1,1,2,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,33,0,1,1,0,5,11,0,0,0,0,0,0,0,1,7,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,7,1,7,0,0,0,7,0,1,0,5,0,0,0,0,1,2,1,1,Master Assente,36,77,47,20.475,0,0.125,140,20,azzurro,115,45,Autumn,13,338.6,1,0,1,3,4,1,10,14
2021-09-10,711-083,21,11,711-083,1,1,8,4,12,6,PDO,32,0,0,5-9-1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Master Assente,3,22,7,15.90625,0,0.09375,29,3,azzurro,21,11,Autumn,2,69.4,1,0,1,3,4,1,10,14
2021-09-11,711-084,8,41,711-084,2,17,2,2,4,22,PDO,47,0,2,5-33-10,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,2,3,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Master Assente,0,44,5,13.081632653061224,0,0.10204081632653061,44,5,azzurro,40,9,Autumn,8,327.6,1,0,1,3,4,1,10,14
2021-09-12,711-084,1,7,710-132,0,5,0,1,1,1,PDO,8,0,0,5-9-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,1,7,0,34.5,0,0.25,6,2,azzurro,4,4,Autumn,4,191.8,1,0,1,3,4,1,10,14
2021-09-13,711-084,51,77,711-083,3,24,5,17,43,36,PDO,125,0,3,5-9-1,3,0,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,2,1,3,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,1,0,0,0,3,10,0,0,0,0,0,0,0,0,5,2,1,2,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Master Assente,10,93,25,21.4375,0,0.1640625,107,21,azzurro,89,39,Autumn,6,400.20000000000005,1,0,1,3,4,1,10,14
